Unnamed: 0,reviewId,content,cleaned_content,typo_fixed,no_stopwords,stemmed,predicted_sentiment
28640,22e69d35-a5d5-4cab-a680-af10f822106f,"mending BNI mobile nya,,aplikasi ga jelas wonder byar VA gagal trus,,BNI mobile ny malah ga bisa login lgi",mending bni mobile nyaaplikasi ga jelas wonder byar va gagal trusbni mobile ny malah ga bisa login lgi,lebih baik bni mobile nyaaplikasi tidak jelas wonder bayar va gagal trusbni mobile ny bahkan tidak bisa login lagi,lebih baik bni mobile nyaaplikasi jelas wonder bayar va gagal trusbni mobile ny bahkan bisa login,lebih baik bni mobile nyaaplikasi jelas wonder bayar va gagal trusbni mobile ny bahkan bisa login,negative
28641,ad8bd043-a4bf-489a-9283-679687d5696c,Lebih simpel...matap dah pokok.a,lebih simpelmatap dah pokoka,lebih simpelmatap deh pokoka,lebih simpelmatap deh pokoka,lebih simpelmatap deh pokoka,positive
28642,27d89709-6798-4ddc-b196-cc13664075ed,tolong fitur pembayaran kuliah segera di adakan,tolong fitur pembayaran kuliah segera di adakan,tolong fitur pembayaran kuliah segera di adakan,fitur pembayaran kuliah segera adakan,fitur bayar kuliah segera adakan,neutral
28644,72533f5d-a731-44b0-b1f1-6f5d8dc9ff0a,tambahkan vitur tarik tunai bagi yang kartunya hilang atau bermasalah,tambahkan vitur tarik tunai bagi yang kartunya hilang atau bermasalah,tambahkan vitur tarik tunai bagi yang kartunya hilang atau bermasalah,tambahkan vitur tarik tunai yang kartunya hilang bermasalah,tambah vitur tarik tunai yang kartu hilang masalah,neutral
28648,63813f3f-b5a0-46c8-b237-c096485d0eb1,Huuuuuu selalu terjadi kesalahan sistem,huuuuuu selalu terjadi kesalahan sistem,hu selalu terjadi kesalahan sistem,hu selalu terjadi kesalahan sistem,hu selalu jadi salah sistem,negative
28649,7e0fd43f-2442-441b-bd1b-22ec03cd4db6,Udah di instal tapi GK bsa di pakai😒,udah di instal tapi gk bsa di pakai,sudah di instal tapi tidak bisa di pakai,di instal tidak di pakai,di instal tidak di pakai,neutral
28650,e4ee02cb-abc9-44cc-a630-96c2097068d2,Hallo kak di wonder bni apakah belom bisa setor tunai tanpa kartu??,hallo kak di wonder bni apakah belom bisa setor tunai tanpa kartu,hallo kak di wonder bni apakah belum bisa setor tunai tanpa kartu,hallo kak wonder bni belum setor tunai kartu,hallo kak wonder bni belum setor tunai kartu,neutral
28652,0700dd6d-81fd-4852-9dbf-5fb329f4339a,Hari ini kenapa ga bisa sama sekali aplikasi nyA,hari ini kenapa ga bisa sama sekali aplikasi nya,hari ini kenapa tidak bisa sama sekali aplikasi nya,hari kenapa bisa sama sekali aplikasi nya,hari kenapa bisa sama sekali aplikasi nya,negative
28654,c581099f-006c-45f0-9bb0-7ee7d3cb2130,Lebih mudah dan cepat,lebih mudah dan cepat,lebih mudah dan cepat,lebih mudah cepat,lebih mudah cepat,positive
28656,91b64ab0-156d-4eea-8eb2-455e11e0ee9d,jeleeeekkkkkk susah masukk pedahal jaringan bagus ajaa,jeleeeekkkkkk susah masukk pedahal jaringan bagus ajaa,jelek susah masukk pedahal jaringan bagus ajaa,jelek susah masukk pedahal jaringan bagus ajaa,jelek susah masukk pedahal jaring bagus ajaa,positive
28658,b4fb8f29-696e-4ac2-b6cd-de9b0c789129,"Ini aplikasi gadat mulu, mau masuk saja eror trus,,",ini aplikasi gadat mulu mau masuk saja eror trus,ini aplikasi gadat melulu mau masuk saja error terus,aplikasi gadat melulu mau masuk error terus,aplikasi gadat melulu mau masuk error terus,negative
28663,de1a1857-d389-4d9e-b5ac-aecf4acf542d,Tampilannya lebih menarik,tampilannya lebih menarik,tampilannya lebih menarik,tampilannya lebih menarik,tampil lebih tarik,positive
28665,4ba27876-d030-4837-9947-8bd03ef3ea18,"SANGAT BURUUUUUKK,QRIS DAH GAGAL TAPI SALDO TIDAK KEMBALI,,,,PAYAH ,,,TIDAK LAYAKKKKKKK SEKALI APLIKASINYA",sangat buruuuuukkqris dah gagal tapi saldo tidak kembalipayah tidak layakkkkkkk sekali aplikasinya,sangat burukkqris deh gagal tapi saldo tidak kembalipayah tidak layak sekali aplikasinya,sangat burukkqris deh gagal saldo kembalipayah layak sekali aplikasinya,sangat burukkqris deh gagal saldo kembalipayah layak sekali aplikasi,negative
28668,512aa2ac-9c8a-448f-8f03-f32cce317b2b,Alhamdulillah memperlancar transaksi.,alhamdulillah memperlancar transaksi,alhamdulillah memperlancar transaksi,alhamdulillah memperlancar transaksi,alhamdulillah lancar transaksi,positive
28669,7c6dd254-97c4-4ba4-aa06-190092c71478,dengan adanya wondr by bni lebih mudah dalam transaksi,dengan adanya wondr by bni lebih mudah dalam transaksi,dengan adanya wondr by bni lebih mudah dalam transaksi,adanya wondr by bni lebih mudah transaksi,ada wondr by bni lebih mudah transaksi,neutral
28670,e95628be-83ca-4e89-aa84-172471fd2945,"bingung dgn pihak bni.aplikasi macam apa ini vermuk d coba ratusan kali ttp gak bs,sampek"" d bantu pihak bank jga gk bs.trs apa guna wonder bni d luncurkan?buang""waktu +stres",bingung dgn pihak bniaplikasi macam apa ini vermuk d coba ratusan kali ttp gak bssampek d bantu pihak bank jga gk bstrs apa guna wonder bni d luncurkanbuangwaktu stres,bingung dengan pihak bniaplikasi macam apa ini vermuk di coba ratusan kali ttp gak bssampek di bantu pihak bank juga tidak bstrs apa guna wonder bni di luncurkanbuangwaktu stres,bingung pihak bniaplikasi macam apa vermuk coba ratusan kali ttp gak bssampek bantu pihak bank tidak bstrs apa wonder bni luncurkanbuangwaktu stres,bingung pihak bniaplikasi macam apa vermuk coba ratus kali ttp gak bssampek bantu pihak bank tidak bstrs apa wonder bni luncurkanbuangwaktu stres,negative
28671,cbf00581-146d-48e7-a0f6-9ee9bb3d57c7,dengan aplikasi ini mempermudah kami bertrasaksi....,dengan aplikasi ini mempermudah kami bertrasaksi,dengan aplikasi ini mempermudah kami bertrasaksi,aplikasi mempermudah bertrasaksi,aplikasi mudah bertrasaksi,positive
28675,4dc1a181-986d-468d-b98f-dd1d918fa7f9,Membantu dan warna menarik,membantu dan warna menarik,membantu dan warna menarik,membantu warna menarik,bantu warna tarik,positive
28678,c738ae4c-728b-4123-bd48-926e51dda41c,Mudah dipahami Wondr. Terima kasih!,mudah dipahami wondr terima kasih,mudah dipahami wondr terima kasih,mudah dipahami wondr terima kasih,mudah paham wondr terima kasih,positive
28679,3a633d93-d058-43d4-8937-c229353343d7,Sdh 3 kali ( 3 hari ) verikasi wajah gagal terus,sdh kali hari verikasi wajah gagal terus,sudah kali hari verikasi wajah gagal terus,kali hari verikasi wajah gagal terus,kali hari verikasi wajah gagal terus,negative
28686,f14dfe13-d3b5-4f43-8649-4571c00d9bf8,sukaaa bgt.. aplikasi yg sangat baguss.. 🥰🥰🥰,sukaaa bgt aplikasi yg sangat baguss,suka banget aplikasi yang sangat baguss,suka banget aplikasi sangat baguss,suka banget aplikasi sangat baguss,positive
28687,ef65c89d-dc3e-4e8f-b714-32d438772ed2,Lelet laporan uang masuk lama GK ditail juga Masi ok bangking yg lama.,lelet laporan uang masuk lama gk ditail juga masi ok bangking yg lama,lambat laporan uang masuk lama tidak ditail juga masi ok bangking yang lama,lambat laporan uang masuk lama ditail masi bangking lama,lambat lapor uang masuk lama ditail mas bangking lama,negative
28689,c0666894-44e4-4e02-a8cb-f24b455c1a17,Memberi kemudahan akses Transaksi dan proteksi Keamanan keuangan.,memberi kemudahan akses transaksi dan proteksi keamanan keuangan,memberi kemudahan akses transaksi dan proteksi keamanan keuangan,memberi kemudahan akses transaksi proteksi keamanan keuangan,beri mudah akses transaksi proteksi aman uang,neutral
28692,aa9f2539-c0fb-4e29-9815-2a6057d653f4,Gak ad fitur tarik tunainya😭😭😭😭😭 rugi dong ganti ke wonder,gak ad fitur tarik tunainya rugi dong ganti ke wonder,gak ada fitur tarik tunainya rugi dong ganti ke wonder,gak fitur tarik tunainya rugi dong ganti wonder,gak fitur tarik tunai rugi dong ganti wonder,negative
28695,ee9059c9-22e6-458f-8273-d7cdb3833832,"Aplikasi babikkkk dari pagi main tenis gak rampung², sekelas the big 4 bank indo kok kek gini layanan mu, mending balik ke BNI mobile aja gosah sok-sokan update² konyol kek gini",aplikasi babikkkk dari pagi main tenis gak rampung sekelas the big bank indo kok kek gini layanan mu mending balik ke bni mobile aja gosah soksokan update konyol kek gini,aplikasi babik dari pagi main tenis gak rampung sekelas the big bank indo kok seperti gini layanan mu lebih baik balik ke bni mobile saja gosah soksokan update konyol seperti gini,aplikasi babik pagi main tenis gak rampung sekelas the big bank indo kok gini layanan mu lebih baik balik bni mobile gosah soksokan update konyol gini,aplikasi babik pagi main tenis gak rampung kelas the big bank indo kok gin layan mu lebih baik balik bni mobile gosah soksokan update konyol gin,negative
28697,f8e75366-9b99-4459-8799-8ba6c8451fb6,Verivikasi wajah gagal terus,verivikasi wajah gagal terus,verivikasi wajah gagal terus,verivikasi wajah gagal terus,verivikasi wajah gagal terus,negative
28698,9e70b4a5-c38c-475a-8f4c-1a77f27e0f82,Saran untuk wondr adalah tambahin fitur untuk pembayaran pendidikan kayak aplikasi m banking lainnya bisa Terimakasih,saran untuk wondr adalah tambahin fitur untuk pembayaran pendidikan kayak aplikasi m banking lainnya bisa terimakasih,saran untuk wondr adalah tambahin fitur untuk pembayaran pendidikan kayak aplikasi m banking lainnya bisa terimakasih,saran wondr tambahin fitur pembayaran pendidikan kayak aplikasi m banking lainnya terimakasih,saran wondr tambahin fitur bayar didik kayak aplikasi m banking lain terimakasih,neutral
28701,9fa7df27-a9f2-479a-a2d9-667fd96caf7c,"miris,, d'pksa dwoload aplikasi gatot, pra nasabah bni jd kn uji cob klinci y.",miris dpksa dwoload aplikasi gatot pra nasabah bni jd kn uji cob klinci y,miris dpksa dwoload aplikasi gatot pra nasabah bni jadi kan uji cob klinci iya,miris dpksa dwoload aplikasi gatot pra nasabah bni jadi kan uji cob klinci iya,miris dpksa dwoload aplikasi gatot pra nasabah bni jadi kan uji cob klinci iya,neutral
28702,2677eeec-fbdd-4aa5-b837-bce5bd5af7a3,untuk investasi sbn ada di bni mobile banking tidak ada di wonder,untuk investasi sbn ada di bni mobile banking tidak ada di wonder,untuk investasi sbn ada di bni mobile banking tidak ada di wonder,investasi sbn bni mobile banking ada di wonder,investasi sbn bni mobile banking ada di wonder,neutral
28703,cb35b049-0356-492f-9f83-b31e8d37c432,Bni yg lama sdh bagus malah di ciptakan aplikasi abal2,bni yg lama sdh bagus malah di ciptakan aplikasi abal,bni yang lama sudah bagus bahkan di ciptakan aplikasi abal,bni lama bagus bahkan ciptakan aplikasi abal,bni lama bagus bahkan cipta aplikasi abal,negative
28704,b468677a-d705-46b2-8cd7-a0fb3be24bbe,ini kenapa sih lagi eror ya apknya tanggal 5des 2024,ini kenapa sih lagi eror ya apknya tanggal des,ini kenapa sih lagi error iya apknya tanggal des,kenapa sih error iya apknya tanggal des,kenapa sih error iya apknya tanggal des,negative
28706,44cd2c4a-6d60-459e-900e-689e00f2abd3,Ribet diverifikasi wajah!!! Sampai berkali2 habis waktu,ribet diverifikasi wajah sampai berkali habis waktu,ribet diverifikasi wajah sampai berkali habis waktu,ribet diverifikasi wajah berkali habis waktu,ribet verifikasi wajah kali habis waktu,negative
28709,b80f3ce5-e900-4669-9a28-434521b31ff9,Mending brimo kan ges? Sat set.. Yg ini bikin emosi huaaa,mending brimo kan ges sat set yg ini bikin emosi huaaa,lebih baik brimo kan ges sat set yang ini bikin emosi hua,lebih baik brimo kan ges sat set ini bikin emosi hua,lebih baik brimo kan ges sat set ini bikin emosi hua,negative
28710,502f2ee2-fdf0-44c1-8b00-4266334c130f,Ribet mau bayar VA Shopee malah masuk ke ewallet,ribet mau bayar va shopee malah masuk ke ewallet,ribet mau bayar va shopee bahkan masuk ke ewallet,ribet mau bayar va shopee bahkan masuk ewallet,ribet mau bayar va shopee bahkan masuk ewallet,negative
28715,43d77725-ca5c-40db-a4cc-e79edf4f9b85,Tolong di tegur cs BNI Bengkulu super Lambat sudah pengajuan 1Bulan blm juga cair DPLK PT.Mahiza,tolong di tegur cs bni bengkulu super lambat sudah pengajuan bulan blm juga cair dplk ptmahiza,tolong di tegur cs bni bengkulu super lambat sudah pengajuan bulan belum juga cair dplk ptmahiza,di tegur cs bni bengkulu super lambat pengajuan bulan juga cair dplk ptmahiza,di tegur cs bni bengkulu super lambat aju bulan juga cair dplk ptmahiza,neutral
28716,7e5d2376-8e6f-47be-934b-d37a8d3d6e3a,susah log in gak tau kenapa,susah log in gak tau kenapa,susah log in gak tahu kenapa,susah log in gak tahu,susah log in gak tahu,negative
28719,d60e2178-4b7c-4ebc-a8c0-14da50b5dddf,Status transaksi tidak muncul,status transaksi tidak muncul,status transaksi tidak muncul,status transaksi muncul,status transaksi muncul,neutral
28720,3b0a641c-d4c0-4835-ae3e-823be7746333,"kayak mana ini aplikasi tolol, ga bisa di buka anjink",kayak mana ini aplikasi tolol ga bisa di buka anjink,kayak mana ini aplikasi tolol tidak bisa di buka anjink,kayak mana aplikasi tolol bisa buka anjink,kayak mana aplikasi tolol bisa buka anjink,negative
28721,3701f381-a1e5-4a55-b299-367369a5f1a8,Kenapa aplikasi ini ga bisa di buka...tanggal 25-11-2024 jam 16:40,kenapa aplikasi ini ga bisa di bukatanggal jam,kenapa aplikasi ini tidak bisa di bukatanggal jam,aplikasi tidak di bukatanggal jam,aplikasi tidak di bukatanggal jam,negative
28722,902a6e28-272f-47f6-a346-300a19f5ead3,Iki baru aplikasi Bank terbaik mantap,iki baru aplikasi bank terbaik mantap,iki baru aplikasi bank terbaik mantap,iki baru aplikasi bank terbaik mantap,iki baru aplikasi bank baik mantap,positive
28725,9adfa1a3-bdf3-4951-8768-b66eada82616,"Pelayanan lama, malass",pelayanan lama malass,pelayanan lama malass,pelayanan lama malass,layan lama malass,negative
28726,5e135947-2cf2-46df-8592-0fb81ae7e7ba,Sangat mudah transaksi,sangat mudah transaksi,sangat mudah transaksi,sangat mudah transaksi,sangat mudah transaksi,positive
28729,fba7f864-cade-4227-bf58-1315b383e439,selalu gagal untuk mendaftar verifikasi wajah,selalu gagal untuk mendaftar verifikasi wajah,selalu gagal untuk mendaftar verifikasi wajah,selalu gagal mendaftar verifikasi wajah,selalu gagal daftar verifikasi wajah,negative
28730,28c4eeac-eaeb-44cf-99e6-a3246048cc22,Loh kenapa aku buka app nya gak bisa ya ? Gak aku apa apain,loh kenapa aku buka app nya gak bisa ya gak aku apa apain,loh kenapa aku buka app nya gak bisa iya gak aku apa apain,loh aku buka app nya gak iya gak aku apa apain,loh aku buka app nya gak iya gak aku apa apain,negative
28731,14330406-d636-4722-a3bb-48c7a89e8804,Buat hari ini aplikasi nya lemot banget,buat hari ini aplikasi nya lemot banget,buat hari ini aplikasi nya lambat banget,buat hari aplikasi nya lambat banget,buat hari aplikasi nya lambat banget,negative
28735,5ac0e5bc-a71f-4057-97c0-76e47db5bb46,belum ada fitur tarik tanpa kartu kah di wonder?,belum ada fitur tarik tanpa kartu kah di wonder,belum ada fitur tarik tanpa kartu kah di wonder,ada fitur tarik kartu di wonder,ada fitur tarik kartu di wonder,neutral
28739,dbb8c717-e7fe-4ffc-b43a-fd50450bb77e,aplikasi apaan.. eror mulu..makin gk bener nih BNI.. payah,aplikasi apaan eror mulumakin gk bener nih bni payah,aplikasi apa error mulumakin tidak benar ini bni payah,aplikasi apa error mulumakin benar bni payah,aplikasi apa error mulumakin benar bni payah,negative
28743,8d3a595e-abf1-4555-b584-5c794c7683ca,Error udah berhari-hari,error udah berharihari,error sudah berharihari,error berharihari,error berharihari,negative
28746,50ffcc76-aaac-4c32-b354-5b51dffe13ff,"Susah di pake nya ngelag terus , mending pake mbanking BNI yg dulu",susah di pake nya ngelag terus mending pake mbanking bni yg dulu,susah di pakai nya ngelag terus lebih baik pakai mbanking bni yang dulu,susah pakai nya ngelag terus lebih baik pakai mbanking bni dulu,susah pakai nya ngelag terus lebih baik pakai mbanking bni dulu,negative
28747,dbb372db-aaf0-4fdd-8a6a-1a2b9570df6a,Terlalu banyak update aplikasi tiap bulan,terlalu banyak update aplikasi tiap bulan,terlalu banyak update aplikasi tiap bulan,terlalu banyak update aplikasi tiap bulan,terlalu banyak update aplikasi tiap bulan,negative
28748,e6e55815-65d1-4056-805e-fe8a81259d6c,Apk sering ngelag saat dibuka,apk sering ngelag saat dibuka,apk sering ngelag saat dibuka,apk sering ngelag dibuka,apk sering ngelag buka,negative
28749,47c04e96-5f26-4c3f-b964-b3be8b23aabb,Bagus. cuman habis di upgret fersi baru. Kacau. Sekarang ngga bisa login,bagus cuman habis di upgret fersi baru kacau sekarang ngga bisa login,bagus cuman habis di upgret fersi baru kacau sekarang tidak bisa login,bagus cuman habis upgret fersi baru kacau sekarang bisa login,bagus cuman habis upgret fersi baru kacau sekarang bisa login,negative
28750,0ee3f9c2-8657-4c06-9f3b-e95054510fc5,sangat baik untuk membantu rekening bank saya,sangat baik untuk membantu rekening bank saya,sangat baik untuk membantu rekening bank saya,sangat baik membantu rekening bank,sangat baik bantu rekening bank,positive
28755,cb7f93da-c138-4a00-a1ee-c8b887e75d2a,"OTP VERIFIKASI EMAIL TERLALU LAMA DIKIRIM, KEBUURU EXPIRED",otp verifikasi email terlalu lama dikirim kebuuru expired,otp verifikasi email terlalu lama dikirim kebuuru expired,otp verifikasi email terlalu lama dikirim kebuuru expired,otp verifikasi email terlalu lama kirim kebuuru expired,negative
28759,1c5d4298-b5dd-4579-a1e8-2906e879bb8d,terlalu sering gangguan,terlalu sering gangguan,terlalu sering gangguan,terlalu sering gangguan,terlalu sering ganggu,negative
28761,b0e8354a-4203-46bc-8c3c-8e4046e7c5be,"Mantap, Tampilan oke",mantap tampilan oke,mantap tampilan oke,mantap tampilan oke,mantap tampil oke,positive
28762,ee3dc034-a683-4f2d-9bce-605c3760e8ee,"Lama sekali maintenancenya, bikin males🥱",lama sekali maintenancenya bikin males,lama sekali maintenancenya bikin males,lama sekali maintenancenya bikin males,lama sekali maintenancenya bikin males,negative
28764,0088fbc0-18c1-48c5-ba5d-611cd19fa6a7,Kenapa aplikasi ini sering eror. Masih bagusan BNI yng dulu,kenapa aplikasi ini sering eror masih bagusan bni yng dulu,kenapa aplikasi ini sering error masih bagusan bni yang dulu,aplikasi sering error bagusan bni dulu,aplikasi sering error bagus bni dulu,negative
28765,d42f1691-bbb5-4784-af55-4afa4d00ebd0,Aplikasi kagak ngotak perbaikan disaat jam sibuk BKN disaat jam 00:00...Lama lagi PARAAH,aplikasi kagak ngotak perbaikan disaat jam sibuk bkn disaat jam lama lagi paraah,aplikasi tidak ngotak perbaikan disaat jam sibuk bukan disaat jam lama lagi paraah,aplikasi ngotak perbaikan disaat jam sibuk bukan disaat jam lama paraah,aplikasi ngotak baik saat jam sibuk bukan saat jam lama paraah,negative
28766,e21aaf3a-e9f2-4e29-a01f-71b8d1067363,"Mau verikasi wajah aja susah bener, huuh capek",mau verikasi wajah aja susah bener huuh capek,mau verikasi wajah saja susah benar huuh capek,mau verikasi wajah susah benar huuh capek,mau verikasi wajah susah benar huuh capek,negative
28767,ce866274-eaa5-430c-8113-482ce5205d9c,jaringan suka lelet akhir2 ini,jaringan suka lelet akhir ini,jaringan suka lambat akhir ini,jaringan suka lambat akhir,jaring suka lambat akhir,negative
28768,415863a2-fb9b-48ef-abe0-38d240f77674,sangat membantu dan memuaskan,sangat membantu dan memuaskan,sangat membantu dan memuaskan,sangat membantu memuaskan,sangat bantu muas,positive
28769,924dfe92-3862-4332-af1f-0de806bd0b89,kirain bisa buka rekening BNI di wondr. malah diarahin ke cabang,kirain bisa buka rekening bni di wondr malah diarahin ke cabang,kirain bisa buka rekening bni di wondr bahkan diarahin ke cabang,kirain buka rekening bni wondr bahkan diarahin cabang,kirain buka rekening bni wondr bahkan diarahin cabang,neutral
28771,a34237b6-3a1f-451b-bdee-248e1325c9d5,"mantap, semoga semakin stabil",mantap semoga semakin stabil,mantap semoga semakin stabil,mantap semoga semakin stabil,mantap moga makin stabil,positive
28774,92ae5b7b-f757-42aa-92f8-29b68af74a41,Jelek pakai wonder aplikasinya di perbaiki mulu,jelek pakai wonder aplikasinya di perbaiki mulu,jelek pakai wonder aplikasinya di perbaiki melulu,jelek pakai wonder aplikasinya perbaiki melulu,jelek pakai wonder aplikasi baik melulu,negative
28776,65badf58-e635-4c69-a3f6-1fb7b40cf0ff,Saldo mendadak hilang tadinya ada 10002 tinggal 5002 padahal tidak dipakai untuk apa²,saldo mendadak hilang tadinya ada tinggal padahal tidak dipakai untuk apa,saldo mendadak hilang tadinya ada tinggal padahal tidak dipakai untuk apa,saldo mendadak hilang tadinya tinggal padahal dipakai apa,saldo dadak hilang tadi tinggal padahal pakai apa,negative
28778,916fa6a7-6b69-48eb-8556-d065119e6464,"ribet, login pake password, ganti lg ke bni mbanking lagi aja yg pake pin",ribet login pake password ganti lg ke bni mbanking lagi aja yg pake pin,ribet login pakai password ganti lagi ke bni mbanking lagi saja yang pakai pin,ribet login pakai password ganti ke bni mbanking saja pakai pin,ribet login pakai password ganti ke bni mbanking saja pakai pin,neutral
28780,1d1b467f-719b-4d48-b866-f78cb69c2bf9,Aplikasi kocak maintenance di jam krusial siang bolong,aplikasi kocak maintenance di jam krusial siang bolong,aplikasi kocak maintenance di jam krusial siang bolong,aplikasi kocak maintenance jam krusial siang bolong,aplikasi kocak maintenance jam krusial siang bolong,negative
28782,20576f12-ed93-44be-b5fa-0c4df50abb00,dari siang perbaikan sampai sekarang belum siap juga,dari siang perbaikan sampai sekarang belum siap juga,dari siang perbaikan sampai sekarang belum siap juga,siang perbaikan sekarang siap,siang baik sekarang siap,negative
28787,3f62b4e3-db43-481e-882d-ea087e68671a,"Memudahkan segala urusan saya seperti beli pulsa listrik,pulsa hp, paket data dan lainnya",memudahkan segala urusan saya seperti beli pulsa listrikpulsa hp paket data dan lainnya,memudahkan segala urusan saya seperti beli pulsa listrikpulsa hp paket data dan lainnya,memudahkan segala urusan seperti beli pulsa listrikpulsa hp paket data lainnya,mudah segala urus seperti beli pulsa listrikpulsa hp paket data lain,positive
28789,31d10229-b480-4580-84e1-94686d3c617e,kok eror gk bisa dibuka seharian,kok eror gk bisa dibuka seharian,kok error tidak bisa dibuka seharian,kok error bisa dibuka seharian,kok error bisa buka hari,negative
28790,4916fd85-008f-44ae-a04b-5ded2a4e1e1e,"Aplikasi wondr by BNI di HP saya mental keluar aplikasi y, apaan y",aplikasi wondr by bni di hp saya mental keluar aplikasi y apaan y,aplikasi wondr by bni di hp saya mental keluar aplikasi iya apa iya,aplikasi wondr by bni hp mental keluar aplikasi iya apa iya,aplikasi wondr by bni hp mental keluar aplikasi iya apa iya,neutral
28791,f26ceaf7-d2b8-4fef-8773-889f16732e2f,Jauh lebih lengkap BNI mobile sebelumnya,jauh lebih lengkap bni mobile sebelumnya,jauh lebih lengkap bni mobile sebelumnya,jauh lebih lengkap bni mobile sebelumnya,jauh lebih lengkap bni mobile belum,positive
28793,2ea8c738-a21a-4bff-bf75-914c0620899b,sangat mudah bertransaksi dg wonder,sangat mudah bertransaksi dg wonder,sangat mudah bertransaksi dengan wonder,sangat mudah bertransaksi wonder,sangat mudah transaksi wonder,positive
28794,768d670c-e4e1-45c6-900e-b34289cfaa52,Gagal login terus makin gajelas,gagal login terus makin gajelas,gagal login terus makin gajelas,gagal login terus makin gajelas,gagal login terus makin gajelas,negative
28795,c91fd12a-b24c-4e72-9cc9-e698f47130cf,Aplikasi cacat deteksi wajah salah terus,aplikasi cacat deteksi wajah salah terus,aplikasi cacat deteksi wajah salah terus,aplikasi cacat deteksi wajah salah terus,aplikasi cacat deteksi wajah salah terus,negative
28797,f89474d0-d2dd-4908-98f9-d1d368bc18fb,Transaksi selalu gagal,transaksi selalu gagal,transaksi selalu gagal,transaksi selalu gagal,transaksi selalu gagal,negative
28800,f3b5d0e5-1375-4774-93a4-2c5d067daa93,Untungnya... Wondr bikin hidup makin Susah! 🎶,untungnya wondr bikin hidup makin susah,untungnya wondr bikin hidup makin susah,untungnya wondr bikin hidup makin susah,untung wondr bikin hidup makin susah,positive
28803,e6102074-663c-4116-97ae-ab9d1ceb2eaf,Cara tarik tunai di atm dengan aplikasi wondr bagaimana...?,cara tarik tunai di atm dengan aplikasi wondr bagaimana,cara tarik tunai di atm dengan aplikasi wondr bagaimana,cara tarik tunai atm aplikasi wondr bagaimana,cara tarik tunai atm aplikasi wondr bagaimana,neutral
28806,07782899-332d-4792-a807-a151d2841802,BNI mobile masih lebih bagus. Ribet,bni mobile masih lebih bagus ribet,bni mobile masih lebih bagus ribet,bni mobile lebih bagus ribet,bni mobile lebih bagus ribet,positive
28807,dce5c5cf-97e2-4581-bad5-7c78ceb0c577,Tidak bisa login / akses,tidak bisa login akses,tidak bisa login akses,bisa login akses,bisa login akses,neutral
28808,ed4ca1fa-b71d-4b64-a76a-237bb52919db,Mantap dan cepat,mantap dan cepat,mantap dan cepat,mantap cepat,mantap cepat,positive
28810,26f75f3b-d6f4-4c9a-a6ae-25c9f0c67bb1,"Apk blm siap release, sdh dirilis ni..",apk blm siap release sdh dirilis ni,apk belum siap release sudah dirilis ini,apk siap release dirilis,apk siap release rilis,negative
28811,311a00be-640a-443e-97e7-e76502ca0abc,"Bolak balik minta login mulu, sampe emosi",bolak balik minta login mulu sampe emosi,bolak balik minta login melulu sampai emosi,bolak balik minta login melulu emosi,bolak balik minta login melulu emosi,negative
28812,d5281699-3d80-41fe-97e1-c3cf0934a6fa,Sangat Membantu Saya Menyukai Aplikasi Ini.,sangat membantu saya menyukai aplikasi ini,sangat membantu saya menyukai aplikasi ini,sangat membantu menyukai aplikasi,sangat bantu suka aplikasi,positive
28815,0f26cf1b-e334-46fc-9386-eff56dfae026,Lebih mudah dan cepat,lebih mudah dan cepat,lebih mudah dan cepat,lebih mudah cepat,lebih mudah cepat,positive
28818,e1bd6d80-6857-441a-bd38-748d62e71349,tidak ada transaksi tarik tunai mbanking,tidak ada transaksi tarik tunai mbanking,tidak ada transaksi tarik tunai mbanking,ada transaksi tarik tunai mbanking,ada transaksi tarik tunai mbanking,neutral
28819,408cd4f6-e79b-4013-b304-c2324ab8a9a7,Gak bisa registrasi,gak bisa registrasi,gak bisa registrasi,gak registrasi,gak registrasi,neutral
28820,38bc7df3-2639-4808-9ee4-210425378554,Ko kayak gini ya sering erorr trus minta verifikasi lagi 😰😰,ko kayak gini ya sering erorr trus minta verifikasi lagi,ko kayak gini iya sering erorr terus minta verifikasi lagi,ko kayak gini iya sering erorr terus minta verifikasi,ko kayak gin iya sering erorr terus minta verifikasi,negative
28822,8d7fcb0f-da99-40c6-a487-46aa67850870,"ADMN besar banget, setiap transaksi di batasi max 2 JT👎",admn besar banget setiap transaksi di batasi max jt,admn besar banget setiap transaksi di batasi max jt,admn besar banget transaksi batasi max jt,admn besar banget transaksi batas max jt,positive
28823,5ed4e7a7-812a-4df0-a19f-b220e0dbec8f,Aplikasi yg buruk Setelah setor pertama Rekening di bekukan secara sepihak Saldo tertinggal di rekening,aplikasi yg buruk setelah setor pertama rekening di bekukan secara sepihak saldo tertinggal di rekening,aplikasi yang buruk setelah setor pertama rekening di bekukan secara sepihak saldo tertinggal di rekening,aplikasi buruk setor pertama rekening bekukan sepihak saldo tertinggal rekening,aplikasi buruk setor pertama rekening beku pihak saldo tinggal rekening,negative
28824,cba0808e-08ed-4886-ae9a-6ff432cdb604,Mudah dan cepat,mudah dan cepat,mudah dan cepat,mudah cepat,mudah cepat,positive
